Country Code,year,literacy_rate
ARE,1972,81.68737411499026
ARG,1972,98.25648615910457
ARM,1972,99.52760314941406
ASM,1972,97.3441619873047
ATG,1972,98.9499969482422
AZE,1972,99.68450546264648
BDI,1972,53.125680923461914
BEN,1972,32.6055826459612
BFA,1972,25.1344241142273
BGD,1972,59.4092129298619
BGR,1972,98.32533518473308
BHR,1972,84.71869659423827
BIH,1972,95.79209899902347
BLR,1972,99.24128913879395
BLZ,1972,76.03380076090492
BOL,1972,87.55273628234863
BRA,1972,90.0783462524414
BRB,1972,99.52801259358723
BRN,1972,91.51674524943034
BTN,1972,61.410848617553725
BWA,1972,78.86426798502607
CAF,1972,35.6906983057658
CEB,1972,98.58594943315555
CHL,1972,95.9809326171875
CHN,1972,87.22095489501953
CIV,1972,49.002290725708
CMR,1972,67.81614303588866
COD,1972,72.09168090820313
COG,1972,75.19076919555667
COL,1972,93.46957111358643
COM,1972,57.28232421875
CPV,1972,80.36107635498047
CRI,1972,96.16152038574218
CSS,1972,88.96788754670516
CUB,1972,99.26784133911136
CYM,1972,98.8678207397461
CYP,1972,97.30113220214845
DOM,1972,89.24248712713069
DZA,1972,69.73938827514648
EAP,1972,84.51315409342448
EAR,1972,64.84660588140073
EAS,1972,84.89894375271267
ECA,1972,96.98764138472708
ECS,1972,97.01198998812971
ECU,1972,92.02127408981323
EGY,1972,63.45237197875978
ERI,1972,64.58248011271156
ESP,1972,97.54389280431411
EST,1972,99.81235694885254
ETH,1972,36.6997699737549
FCS,1972,62.10961347307477
GAB,1972,81.16115760803223
GEO,1972,99.54030990600586
GHA,1972,72.20354461669922
GIN,1972,32.086171785990416
GMB,1972,46.90143775939943
GNB,1972,39.94679498672485
GNQ,1972,91.33941650390625
GRC,1972,94.41284942626952
GRD,1972,98.43241119384766
GTM,1972,76.29478236607143
GUM,1972,98.44993082682294
GUY,1972,86.4945805867513
HND,1972,85.82756042480469
HPC,1972,52.12203096662249
HRV,1972,98.3558979034424
HTI,1972,50.963740348815904
HUN,1972,99.03957176208498
IBD,1972,78.19124578393024
IBT,1972,73.7455997467041
IDA,1972,55.00329914093017
IDB,1972,58.00204021174734
IDN,1972,90.51284853617351
IDX,1972,53.35686883926392
IND,1972,59.4050407409668
IRN,1972,75.33899336594803
IRQ,1972,79.17536544799806
ISR,1972,91.7514114379883
ITA,1972,98.44606018066409
JAM,1972,84.01005935668945
JOR,1972,91.44581943088107
KAZ,1972,99.35628509521483
KEN,1972,79.45482482910157
KGZ,1972,99.28275871276857
KHM,1972,76.63511657714844
KOR,1972,98.38297271728516
KWT,1972,88.25939356486002
LAC,1972,86.45882188512924
LAO,1972,71.61286980765207
LBN,1972,92.79151916503905
LBR,1972,41.11640294392907
LBY,1972,74.25479634602863
LCN,1972,87.10727399460812
LDC,1972,51.589619159698486
LIC,1972,52.48079334605825
LKA,1972,91.06365509033203
LMC,1972,63.67632028330927
LMY,1972,73.33034283181895
LSO,1972,79.92745780944824
LTE,1972,86.48990851508246
LTU,1972,99.43315505981444
LVA,1972,99.77481536865231
MAC,1972,94.07697168986003
MAR,1972,59.71655139923096
MDA,1972,97.99781036376953
MDG,1972,69.93421999613444
MDV,1972,95.08935970730252
MEA,1972,63.736713806788124
MEX,1972,92.45526733398437
MHL,1972,98.2650833129883
MIC,1972,75.00809719251549
MKD,1972,96.39691925048828
MLI,1972,26.630868805779343
MLT,1972,91.65202967325847
MMR,1972,83.28332901000975
MNA,1972,39.5627784729004
MNE,1972,96.19014867146812
MNG,1972,98.40304311116536
MOZ,1972,49.22323799133303
MRT,1972,55.84755935668945
MUS,1972,89.68531460232205
MWI,1972,61.42992083231609
MYS,1972,89.25326347351074
NAC,1972,98.58093770345054
NAM,1972,84.88322067260744
NCL,1972,95.12378387451172
NER,1972,29.199770164489735
NGA,1972,58.70238952636716
NIC,1972,79.0982208251953
NPL,1972,50.140652338663735
OMN,1972,90.7588472366333
OSS,1972,78.93879599320262
PAK,1972,52.573090616862
PAN,1972,92.33220418294269
PER,1972,90.91378901554988
PHL,1972,93.58629608154297
PLW,1972,96.00609588623047
PNG,1972,59.47163009643555
POL,1972,98.9541900634766
PRE,1972,55.88557434082031
PRI,1972,90.62475891113283
PRK,1972,99.9981918334961
PRT,1972,90.95561981201175
PRY,1972,92.89151218959265
PSE,1972,94.94778666776769
PSS,1972,89.42428391979587
QAT,1972,89.21031365027794
ROU,1972,98.07127075195315
RUS,1972,99.30827026367187
RWA,1972,64.38606882095337
SAS,1972,53.81211289115574
SAU,1972,86.7283935546875
SDN,1972,58.52014414469403
SEN,1972,44.95268774032592
SGP,1972,94.9473490033831
SLB,1972,76.5999984741211
SLE,1972,39.539822578430176
SLV,1972,85.51893615722656
SOM,1972,5.40465021133423
SRB,1972,98.17092132568357
SSA,1972,57.555087407430015
SSD,1972,30.6770191192627
SSF,1972,57.56022368537055
SST,1972,82.24061715262276
STP,1972,80.25304576328823
SUR,1972,93.52444712320965
SVN,1972,99.63112831115723
SWZ,1972,77.50379753112793
SYC,1972,91.64979298909505
SYR,1972,76.42181873321535
TCD,1972,23.334138393402117
TEA,1972,84.31274252997504
TEC,1972,97.2610246758712
TGO,1972,59.641998291015625
THA,1972,93.1254768371582
TJK,1972,99.16117668151855
TKM,1972,99.2927729288737
TLA,1972,86.72363719534367
TLS,1972,56.895162200927736
TMN,1972,39.2098083496094
TON,1972,99.28603235880534
TSA,1972,53.81211289115574
TSS,1972,57.56022368537055
TTO,1972,97.12721824645995
TUN,1972,75.34804238213434
TUR,1972,87.93074904547797
TZA,1972,72.35553741455078
UGA,1972,70.65151814052037
UKR,1972,99.8015874226888
UMC,1972,86.2286878797743
URY,1972,97.81686939912684
UZB,1972,99.79731859479632
VCT,1972,96.26607894897461
VEN,1972,93.80071512858073
VNM,1972,90.1885223388672
VUT,1972,74.18502807617188
WLD,1972,78.24917416042751
WSM,1972,98.77833938598634
YEM,1972,45.5949993133545
ZAF,1972,90.04555372758344
ZMB,1972,74.3617172241211
ZWE,1972,84.65657501220704
ABW,1973,97.47782707214355
AFE,1973,63.03711902394014
AFG,1973,28.957523981730166
AFW,1973,50.0272658665975
AGO,1973,68.57184346516927
ALB,1973,97.55583953857423
ARB,1973,61.18744624744762
ARE,1973,81.68737411499026
ARG,1973,98.25648615910457
ARM,1973,99.52760314941406
ASM,1973,97.3441619873047
ATG,1973,98.9499969482422
AZE,1973,99.68450546264648
BDI,1973,53.125680923461914
BEN,1973,32.6055826459612
BFA,1973,25.1344241142273
BGD,1973,59.4092129298619
BGR,1973,98.32533518473308
BHR,1973,84.71869659423827
BIH,1973,95.79209899902347
BLR,1973,99.24128913879395
BLZ,1973,76.03380076090492
BOL,1973,87.55273628234863
BRA,1973,90.0783462524414
BRB,1973,99.52801259358723
BRN,1973,91.51674524943034
BTN,1973,61.410848617553725
BWA,1973,78.86426798502607
CAF,1973,35.6906983057658
CEB,1973,98.58594943315555
CHL,1973,95.9809326171875
CHN,1973,87.22095489501953
CIV,1973,49.002290725708
CMR,1973,67.81614303588866
COD,1973,72.09168090820313
COG,1973,75.19076919555667
COL,1973,93.46957111358643
COM,1973,57.28232421875
CPV,1973,80.36107635498047
CRI,1973,96.16152038574218
CSS,1973,88.96788754670516
CUB,1973,99.26784133911136
CYM,1973,98.8678207397461
CYP,1973,97.30113220214845
DOM,1973,89.24248712713069
DZA,1973,69.73938827514648
EAP,1973,84.51315409342448
EAR,1973,64.84660588140073
EAS,1973,84.89894375271267
ECA,1973,96.98764138472708
ECS,1973,97.01198998812971
ECU,1973,92.02127408981323
EGY,1973,63.45237197875978
ERI,1973,64.58248011271156
ESP,1973,97.54389280431411
EST,1973,99.81235694885254
ETH,1973,36.6997699737549
FCS,1973,62.10961347307477
GAB,1973,81.16115760803223
GEO,1973,99.54030990600586
GHA,1973,72.20354461669922
GIN,1973,32.086171785990416
GMB,1973,46.90143775939943
GNB,1973,39.94679498672485
GNQ,1973,91.33941650390625
GRC,1973,94.41284942626952
GRD,1973,98.43241119384766
GTM,1973,76.29478236607143
GUM,1973,98.44993082682294
GUY,1973,86.4945805867513
HND,1973,85.82756042480469
HPC,1973,52.12203096662249
HRV,1973,98.3558979034424
HTI,1973,50.963740348815904
HUN,1973,99.03957176208498
IBD,1973,78.19124578393024
IBT,1973,73.7455997467041
IDA,1973,55.00329914093017
IDB,1973,58.00204021174734
IDN,1973,90.51284853617351
IDX,1973,53.35686883926392
IND,1973,59.4050407409668
IRN,1973,75.33899336594803
IRQ,1973,79.17536544799806
ISR,1973,91.7514114379883
ITA,1973,98.44606018066409
JAM,1973,84.01005935668945
JOR,1973,91.44581943088107
KAZ,1973,99.35628509521483
KEN,1973,79.45482482910157
KGZ,1973,99.28275871276857
KHM,1973,76.63511657714844
KOR,1973,98.38297271728516
KWT,1973,88.25939356486002
LAC,1973,86.45882188512924
LAO,1973,71.61286980765207
LBN,1973,92.79151916503905
LBR,1973,41.11640294392907
LBY,1973,74.25479634602863
LCN,1973,87.10727399460812
LDC,1973,51.589619159698486
LIC,1973,52.48079334605825
LKA,1973,91.06365509033203
LMC,1973,63.67632028330927
LMY,1973,73.33034283181895
LSO,1973,79.92745780944824
LTE,1973,86.48990851508246
LTU,1973,99.43315505981444
LVA,1973,99.77481536865231
MAC,1973,94.07697168986003
MAR,1973,59.71655139923096
MDA,1973,97.99781036376953
MDG,1973,69.93421999613444
MDV,1973,95.08935970730252
MEA,1973,42.9449081420898
MEX,1973,92.45526733398437
MHL,1973,98.2650833129883
MIC,1973,75.00809719251549
MKD,1973,96.39691925048828
MLI,1973,26.630868805779343
MLT,1973,91.65202967325847
MMR,1973,83.28332901000975
MNA,1973,40.051399230957
MNE,1973,96.19014867146812
MNG,1973,98.40304311116536
MOZ,1973,49.22323799133303
MRT,1973,55.84755935668945
MUS,1973,89.68531460232205
MWI,1973,61.42992083231609
MYS,1973,89.25326347351074
NAC,1973,98.58093770345054
NAM,1973,84.88322067260744
NCL,1973,95.12378387451172
NER,1973,29.199770164489735
NGA,1973,58.70238952636716
NIC,1973,79.0982208251953
NPL,1973,50.140652338663735
OMN,1973,90.7588472366333
OSS,1973,78.93879599320262
PAK,1973,52.573090616862
PAN,1973,92.33220418294269
PER,1973,90.91378901554988
PHL,1973,93.58629608154297
PLW,1973,96.00609588623047
PNG,1973,59.47163009643555
POL,1973,98.9541900634766
PRE,1973,55.88557434082031
PRI,1973,90.62475891113283
PRK,1973,99.9981918334961
PRT,1973,90.95561981201175
PRY,1973,92.89151218959265
PSE,1973,94.94778666776769
PSS,1973,89.42428391979587
QAT,1973,89.21031365027794
ROU,1973,98.07127075195315
RUS,1973,99.30827026367187
RWA,1973,64.38606882095337
SAS,1973,53.81211289115574
SAU,1973,86.7283935546875
SDN,1973,58.52014414469403
SEN,1973,44.95268774032592
SGP,1973,94.9473490033831
SLB,1973,76.5999984741211
SLE,1973,39.539822578430176
SLV,1973,85.51893615722656
SOM,1973,5.40465021133423
SRB,1973,98.17092132568357
SSA,1973,57.555087407430015
SSD,1973,30.6770191192627
SSF,1973,57.56022368537055
SST,1973,82.24061715262276
STP,1973,80.25304576328823
SUR,1973,93.52444712320965
SVN,1973,99.63112831115723
SWZ,1973,77.50379753112793
SYC,1973,91.64979298909505
SYR,1973,76.42181873321535
TCD,1973,23.334138393402117
TEA,1973,84.31274252997504
TEC,1973,97.2610246758712
TGO,1973,59.641998291015625
THA,1973,93.1254768371582
TJK,1973,99.16117668151855
TKM,1973,99.2927729288737
TLA,1973,86.72363719534367
TLS,1973,56.895162200927736
TMN,1973,39.6998710632324
TON,1973,99.28603235880534
TSA,1973,53.81211289115574
TSS,1973,57.56022368537055
TTO,1973,97.12721824645995
TUN,1973,75.34804238213434
TUR,1973,87.93074904547797
TZA,1973,72.35553741455078
UGA,1973,70.65151814052037
UKR,1973,99.8015874226888
UMC,1973,86.2286878797743
URY,1973,97.81686939912684
UZB,1973,99.79731859479632
VCT,1973,96.26607894897461
VEN,1973,93.80071512858073
VNM,1973,90.1885223388672
VUT,1973,74.18502807617188
WLD,1973,78.24917416042751
WSM,1973,98.77833938598634
YEM,1973,45.5949993133545
ZAF,1973,90.04555372758344
ZMB,1973,74.3617172241211
ZWE,1973,84.65657501220704
ABW,1974,97.47782707214355
AFE,1974,63.03711902394014
AFG,1974,28.957523981730166
AFW,1974,50.0272658665975
AGO,1974,68.57184346516927
ALB,1974,97.55583953857423
ARB,1974,61.18744624744762
ARE,1974,81.68737411499026
ARG,1974,98.25648615910457
ARM,1974,99.52760314941406
ASM,1974,97.3441619873047
ATG,1974,98.9499969482422
AZE,1974,99.68450546264648
BDI,1974,53.125680923461914
BEN,1974,32.6055826459612
BFA,1974,25.1344241142273
BGD,1974,59.4092129298619
BGR,1974,98.32533518473308
BHR,1974,84.71869659423827
BIH,1974,95.79209899902347
BLR,1974,99.24128913879395
BLZ,1974,76.03380076090492
BOL,1974,87.55273628234863
BRA,1974,90.0783462524414
BRB,1974,99.52801259358723
BRN,1974,91.51674524943034
BTN,1974,61.410848617553725
BWA,1974,78.86426798502607
CAF,1974,35.6906983057658
CEB,1974,98.58594943315555
CHL,1974,95.9809326171875
CHN,1974,87.22095489501953
CIV,1974,49.002290725708
CMR,1974,67.81614303588866
COD,1974,72.09168090820313
COG,1974,75.19076919555667
COL,1974,93.46957111358643
COM,1974,57.28232421875
CPV,1974,80.36107635498047
CRI,1974,96.16152038574218
CSS,1974,88.96788754670516
CUB,1974,99.26784133911136
CYM,1974,98.8678207397461
CYP,1974,97.30113220214845
DOM,1974,89.24248712713069
DZA,1974,69.73938827514648
EAP,1974,84.51315409342448
EAR,1974,64.84660588140073
EAS,1974,84.89894375271267
ECA,1974,96.98764138472708
ECS,1974,97.01198998812971
ECU,1974,92.02127408981323
EGY,1974,63.45237197875978
ERI,1974,64.58248011271156
ESP,1974,97.54389280431411
EST,1974,99.81235694885254
ETH,1974,36.6997699737549
FCS,1974,62.10961347307477
GAB,1974,81.16115760803223
GEO,1974,99.54030990600586
GHA,1974,72.20354461669922
GIN,1974,32.086171785990416
GMB,1974,46.90143775939943
GNB,1974,39.94679498672485
GNQ,1974,91.33941650390625
GRC,1974,94.41284942626952
GRD,1974,98.43241119384766
GTM,1974,76.29478236607143
GUM,1974,98.44993082682294
GUY,1974,86.4945805867513
HND,1974,85.82756042480469
HPC,1974,52.12203096662249
HRV,1974,98.3558979034424
HTI,1974,50.963740348815904
HUN,1974,99.03957176208498
IBD,1974,78.19124578393024
IBT,1974,73.7455997467041
IDA,1974,55.00329914093017
IDB,1974,58.00204021174734
IDN,1974,90.51284853617351
IDX,1974,53.35686883926392
IND,1974,59.4050407409668
IRN,1974,75.33899336594803
IRQ,1974,79.17536544799806
ISR,1974,91.7514114379883
ITA,1974,98.44606018066409
JAM,1974,84.01005935668945
JOR,1974,91.44581943088107
KAZ,1974,99.35628509521483
KEN,1974,79.45482482910157
KGZ,1974,99.28275871276857
KHM,1974,76.63511657714844
KOR,1974,98.38297271728516
KWT,1974,88.25939356486002
LAC,1974,77.8414535522461
LAO,1974,71.61286980765207
LBN,1974,92.79151916503905
LBR,1974,41.11640294392907
LBY,1974,74.25479634602863
LCN,1974,78.8258285522461
LDC,1974,51.589619159698486
LIC,1974,52.48079334605825
LKA,1974,91.06365509033203
LMC,1974,63.67632028330927
LMY,1974,73.33034283181895
LSO,1974,79.92745780944824
LTE,1974,86.48990851508246
LTU,1974,99.43315505981444
LVA,1974,99.77481536865231
MAC,1974,94.07697168986003
MAR,1974,59.71655139923096
MDA,1974,97.99781036376953
MDG,1974,69.93421999613444
MDV,1974,95.08935970730252
MEA,1974,43.4411087036133
MEX,1974,92.45526733398437
MHL,1974,98.2650833129883
MIC,1974,75.00809719251549
MKD,1974,96.39691925048828
MLI,1974,26.630868805779343
MLT,1974,91.65202967325847
MMR,1974,83.28332901000975
MNA,1974,40.5453987121582
MNE,1974,96.19014867146812
MNG,1974,98.40304311116536
MOZ,1974,49.22323799133303
MRT,1974,55.84755935668945
MUS,1974,89.68531460232205
MWI,1974,61.42992083231609
MYS,1974,89.25326347351074
NAC,1974,98.58093770345054
NAM,1974,84.88322067260744
NCL,1974,95.12378387451172
NER,1974,29.199770164489735
NGA,1974,58.70238952636716
NIC,1974,79.0982208251953
NPL,1974,50.140652338663735
OMN,1974,90.7588472366333
OSS,1974,78.93879599320262
PAK,1974,52.573090616862
PAN,1974,92.33220418294269
PER,1974,90.91378901554988
PHL,1974,93.58629608154297
PLW,1974,96.00609588623047
PNG,1974,59.47163009643555
POL,1974,98.9541900634766
PRE,1974,55.88557434082031
PRI,1974,90.62475891113283
PRK,1974,99.9981918334961
PRT,1974,90.95561981201175
PRY,1974,92.89151218959265
PSE,1974,94.94778666776769
PSS,1974,89.42428391979587
QAT,1974,89.21031365027794
ROU,1974,98.07127075195315
RUS,1974,99.30827026367187
RWA,1974,64.38606882095337
SAS,1974,53.81211289115574
SAU,1974,86.7283935546875
SDN,1974,58.52014414469403
SEN,1974,44.95268774032592
SGP,1974,94.9473490033831
SLB,1974,76.5999984741211
SLE,1974,39.539822578430176
SLV,1974,85.51893615722656
SOM,1974,5.40465021133423
SRB,1974,98.17092132568357
SSA,1974,57.555087407430015
SSD,1974,30.6770191192627
SSF,1974,57.56022368537055
SST,1974,82.24061715262276
STP,1974,80.25304576328823
SUR,1974,93.52444712320965
SVN,1974,99.63112831115723
SWZ,1974,77.50379753112793
SYC,1974,91.64979298909505
SYR,1974,76.42181873321535
TCD,1974,23.334138393402117
TEA,1974,84.31274252997504
TEC,1974,97.2610246758712
TGO,1974,59.641998291015625
THA,1974,93.1254768371582
TJK,1974,99.16117668151855
TKM,1974,99.2927729288737
TLA,1974,78.0884323120117
TLS,1974,56.895162200927736
TMN,1974,40.1950988769531
TON,1974,99.28603235880534
TSA,1974,53.81211289115574
TSS,1974,57.56022368537055
TTO,1974,97.12721824645995
TUN,1974,75.34804238213434
TUR,1974,87.93074904547797
TZA,1974,72.35553741455078
UGA,1974,70.65151814052037
UKR,1974,99.8015874226888
UMC,1974,86.2286878797743
URY,1974,97.81686939912684
UZB,1974,99.79731859479632
VCT,1974,96.26607894897461
VEN,1974,93.80071512858073
VNM,1974,90.1885223388672
VUT,1974,74.18502807617188
WLD,1974,78.24917416042751
WSM,1974,98.77833938598634
YEM,1974,45.5949993133545
ZAF,1974,90.04555372758344
ZMB,1974,74.3617172241211
ZWE,1974,84.65657501220704
ABW,1975,97.47782707214355
AFE,1975,63.03711902394014
AFG,1975,28.957523981730166
AFW,1975,50.0272658665975
AGO,1975,68.57184346516927
ALB,1975,97.55583953857423
ARB,1975,61.18744624744762
ARE,1975,53.5148811340332
ARG,1975,98.25648615910457
ARM,1975,99.52760314941406
ASM,1975,97.3441619873047
ATG,1975,98.9499969482422
AZE,1975,99.68450546264648
BDI,1975,53.125680923461914
BEN,1975,32.6055826459612
BFA,1975,8.83022975921631
BGD,1975,59.4092129298619
BGR,1975,98.32533518473308
BHR,1975,84.71869659423827
BIH,1975,95.79209899902347
BLR,1975,99.24128913879395
BLZ,1975,76.03380076090492
BOL,1975,87.55273628234863
BRA,1975,90.0783462524414
BRB,1975,99.52801259358723
BRN,1975,91.51674524943034
BTN,1975,61.410848617553725
BWA,1975,78.86426798502607
CAF,1975,18.2361698150635
CEB,1975,98.58594943315555
CHL,1975,95.9809326171875
CHN,1975,87.22095489501953
CIV,1975,49.002290725708
CMR,1975,67.81614303588866
COD,1975,72.09168090820313
COG,1975,75.19076919555667
COL,1975,93.46957111358643
COM,1975,57.28232421875
CPV,1975,80.36107635498047
CRI,1975,96.16152038574218
CSS,1975,88.96788754670516
CUB,1975,99.26784133911136
CYM,1975,98.8678207397461
CYP,1975,97.30113220214845
DOM,1975,89.24248712713069
DZA,1975,69.73938827514648
EAP,1975,84.51315409342448
EAR,1975,48.8488388061523
EAS,1975,84.89894375271267
ECA,1975,96.98764138472708
ECS,1975,97.01198998812971
ECU,1975,92.02127408981323
EGY,1975,63.45237197875978
ERI,1975,64.58248011271156
ESP,1975,97.54389280431411
EST,1975,99.81235694885254
ETH,1975,36.6997699737549
FCS,1975,62.10961347307477
GAB,1975,81.16115760803223
GEO,1975,99.54030990600586
GHA,1975,72.20354461669922
GIN,1975,32.086171785990416
GMB,1975,46.90143775939943
GNB,1975,39.94679498672485
GNQ,1975,91.33941650390625
GRC,1975,94.41284942626952
GRD,1975,98.43241119384766
GTM,1975,76.29478236607143
GUM,1975,98.44993082682294
GUY,1975,86.4945805867513
HND,1975,85.82756042480469
HPC,1975,52.12203096662249
HRV,1975,98.3558979034424
HTI,1975,50.963740348815904
HUN,1975,99.03957176208498
IBD,1975,63.0772514343262
IBT,1975,59.759521484375
IDA,1975,55.00329914093017
IDB,1975,58.00204021174734
IDN,1975,90.51284853617351
IDX,1975,53.35686883926392
IND,1975,59.4050407409668
IRN,1975,75.33899336594803
IRQ,1975,79.17536544799806
ISR,1975,91.7514114379883
ITA,1975,98.44606018066409
JAM,1975,84.01005935668945
JOR,1975,91.44581943088107
KAZ,1975,99.35628509521483
KEN,1975,79.45482482910157
KGZ,1975,99.28275871276857
KHM,1975,76.63511657714844
KOR,1975,98.38297271728516
KWT,1975,59.5643882751465
LAC,1975,77.8408584594727
LAO,1975,71.61286980765207
LBN,1975,92.79151916503905
LBR,1975,41.11640294392907
LBY,1975,74.25479634602863
LCN,1975,78.821533203125
LDC,1975,51.589619159698486
LIC,1975,52.48079334605825
LKA,1975,91.06365509033203
LMC,1975,49.0103607177734
LMY,1975,58.9276390075684
LSO,1975,79.92745780944824
LTE,1975,86.48990851508246
LTU,1975,99.43315505981444
LVA,1975,99.77481536865231
MAC,1975,94.07697168986003
MAR,1975,59.71655139923096
MDA,1975,97.99781036376953
MDG,1975,69.93421999613444
MDV,1975,95.08935970730252
MEA,1975,43.9699897766113
MEX,1975,92.45526733398437
MHL,1975,98.2650833129883
MIC,1975,60.0734214782715
MKD,1975,96.39691925048828
MLI,1975,26.630868805779343
MLT,1975,91.65202967325847
MMR,1975,83.28332901000975
MNA,1975,41.0782890319824
MNE,1975,96.19014867146812
MNG,1975,98.40304311116536
MOZ,1975,49.22323799133303
MRT,1975,55.84755935668945
MUS,1975,89.68531460232205
MWI,1975,61.42992083231609
MYS,1975,89.25326347351074
NAC,1975,98.58093770345054
NAM,1975,84.88322067260744
NCL,1975,95.12378387451172
NER,1975,29.199770164489735
NGA,1975,58.70238952636716
NIC,1975,79.0982208251953
NPL,1975,50.140652338663735
OMN,1975,90.7588472366333
OSS,1975,78.93879599320262
PAK,1975,52.573090616862
PAN,1975,92.33220418294269
PER,1975,90.91378901554988
PHL,1975,93.58629608154297
PLW,1975,96.00609588623047
PNG,1975,59.47163009643555
POL,1975,98.9541900634766
PRE,1975,55.88557434082031
PRI,1975,90.62475891113283
PRK,1975,99.9981918334961
PRT,1975,90.95561981201175
PRY,1975,92.89151218959265
PSE,1975,94.94778666776769
PSS,1975,89.42428391979587
QAT,1975,89.21031365027794
ROU,1975,98.07127075195315
RUS,1975,99.30827026367187
RWA,1975,64.38606882095337
SAS,1975,36.2477912902832
SAU,1975,86.7283935546875
SDN,1975,58.52014414469403
SEN,1975,44.95268774032592
SGP,1975,94.9473490033831
SLB,1975,76.5999984741211
SLE,1975,39.539822578430176
SLV,1975,85.51893615722656
SOM,1975,5.40465021133423
SRB,1975,98.17092132568357
SSA,1975,57.555087407430015
SSD,1975,30.6770191192627
SSF,1975,57.56022368537055
SST,1975,82.24061715262276
STP,1975,80.25304576328823
SUR,1975,93.52444712320965
SVN,1975,99.63112831115723
SWZ,1975,77.50379753112793
SYC,1975,91.64979298909505
SYR,1975,76.42181873321535
TCD,1975,23.334138393402117
TEA,1975,84.31274252997504
TEC,1975,97.2610246758712
TGO,1975,59.641998291015625
THA,1975,93.1254768371582
TJK,1975,99.16117668151855
TKM,1975,99.2927729288737
TLA,1975,78.0902862548828
TLS,1975,56.895162200927736
TMN,1975,40.7304992675781
TON,1975,99.28603235880534
TSA,1975,36.2477912902832
TSS,1975,57.56022368537055
TTO,1975,97.12721824645995
TUN,1975,75.34804238213434
TUR,1975,61.6276817321777
TZA,1975,72.35553741455078
UGA,1975,70.65151814052037
UKR,1975,99.8015874226888
UMC,1975,86.2286878797743
URY,1975,93.8610687255859
UZB,1975,99.79731859479632
VCT,1975,96.26607894897461
VEN,1975,93.80071512858073
VNM,1975,90.1885223388672
VUT,1975,74.18502807617188
WLD,1975,78.24917416042751
WSM,1975,98.77833938598634
YEM,1975,45.5949993133545
ZAF,1975,90.04555372758344
ZMB,1975,74.3617172241211
ZWE,1975,84.65657501220704
ABW,1976,97.47782707214355
AFE,1976,63.03711902394014
AFG,1976,28.957523981730166
AFW,1976,50.0272658665975
AGO,1976,68.57184346516927
ALB,1976,97.55583953857423
ARB,1976,61.18744624744762
ARE,1976,81.68737411499026
ARG,1976,98.25648615910457
ARM,1976,99.52760314941406
ASM,1976,97.3441619873047
ATG,1976,98.9499969482422
AZE,1976,99.68450546264648
BDI,1976,53.125680923461914
BEN,1976,32.6055826459612
BFA,1976,25.1344241142273
BGD,1976,59.4092129298619
BGR,1976,98.32533518473308
BHR,1976,84.71869659423827
BIH,1976,95.79209899902347
BLR,1976,99.24128913879395
BLZ,1976,76.03380076090492
BOL,1976,63.2081489562988
BRA,1976,90.0783462524414
BRB,1976,99.52801259358723
BRN,1976,91.51674524943034
BTN,1976,61.410848617553725
BWA,1976,78.86426798502607
CAF,1976,35.6906983057658
CEB,1976,98.58594943315555
CHL,1976,95.9809326171875
CHN,1976,87.22095489501953
CIV,1976,49.002290725708
CMR,1976,41.2162094116211
COD,1976,72.09168090820313
COG,1976,75.19076919555667
COL,1976,93.46957111358643
COM,1976,57.28232421875
CPV,1976,80.36107635498047
CRI,1976,96.16152038574218
CSS,1976,88.96788754670516
CUB,1976,99.26784133911136
CYM,1976,98.8678207397461
CYP,1976,97.30113220214845
DOM,1976,89.24248712713069
DZA,1976,69.73938827514648
EAP,1976,63.8149490356445
EAR,1976,49.0861511230469
EAS,1976,65.9404907226563
ECA,1976,96.98764138472708
ECS,1976,97.01198998812971
ECU,1976,92.02127408981323
EGY,1976,38.1967582702637
ERI,1976,64.58248011271156
ESP,1976,97.54389280431411
EST,1976,99.81235694885254
ETH,1976,36.6997699737549
FCS,1976,62.10961347307477
GAB,1976,81.16115760803223
GEO,1976,99.54030990600586
GHA,1976,72.20354461669922
GIN,1976,32.086171785990416
GMB,1976,46.90143775939943
GNB,1976,39.94679498672485
GNQ,1976,91.33941650390625
GRC,1976,94.41284942626952
GRD,1976,98.43241119384766
GTM,1976,76.29478236607143
GUM,1976,98.44993082682294
GUY,1976,86.4945805867513
HND,1976,85.82756042480469
HPC,1976,52.12203096662249
HRV,1976,98.3558979034424
HTI,1976,50.963740348815904
HUN,1976,99.03957176208498
IBD,1976,63.1738014221191
IBT,1976,59.8586502075195
IDA,1976,55.00329914093017
IDB,1976,58.00204021174734
IDN,1976,90.51284853617351
IDX,1976,53.35686883926392
IND,1976,59.4050407409668
IRN,1976,36.5183982849121
IRQ,1976,79.17536544799806
ISR,1976,91.7514114379883
ITA,1976,98.44606018066409
JAM,1976,84.01005935668945
JOR,1976,91.44581943088107
KAZ,1976,99.35628509521483
KEN,1976,79.45482482910157
KGZ,1976,99.28275871276857
KHM,1976,76.63511657714844
KOR,1976,98.38297271728516
KWT,1976,88.25939356486002
LAC,1976,78.2083435058594
LAO,1976,71.61286980765207
LBN,1976,92.79151916503905
LBR,1976,41.11640294392907
LBY,1976,74.25479634602863
LCN,1976,79.1520767211914
LDC,1976,51.589619159698486
LIC,1976,52.48079334605825
LKA,1976,91.06365509033203
LMC,1976,49.1727294921875
LMY,1976,59.0405197143555
LSO,1976,79.92745780944824
