Country Code,year,govexp
WSM,1998,4.710223734378815
XKX,1998,
ZAF,1998,5.19195193629111
ZMB,1998,2.11823010444641
ZWE,1998,9.083271551132198
ABW,1999,4.39554023742676
AFE,1999,4.99490976333618
AFG,1999,2.6923037171363844
AFW,1999,2.51417005062103
AGO,1999,3.1170866830008372
ALB,1999,3.59293007850647
AND,1999,2.7491344544622627
ARB,1999,3.8948111454645793
ARE,1999,2.0256467103958142
ARG,1999,4.52167987823486
ARM,1999,2.23518991470337
ASM,1999,14.7170495986938
ATG,1999,2.75396990776062
AUS,1999,5.1725976326886345
AUT,1999,6.11233997344971
AZE,1999,4.21214008331299
BDI,1999,3.41744995117188
BEL,1999,5.67661085622064
BEN,1999,1.92193996906281
BFA,1999,3.5355524718761435
BGD,1999,2.13281989097595
BGR,1999,3.831792206599795
BHR,1999,2.681779980659485
BIH,1999,
BLR,1999,6.00001001358032
BLZ,1999,5.44226980209351
BMU,1999,2.321641927957535
BOL,1999,8.316376772793857
BRA,1999,3.80062007904053
BRB,1999,4.34123992919922
BRN,1999,4.9320502281189
BTN,1999,6.095918602413603
BWA,1999,6.3450733290778265
CAF,1999,1.69001996517181
CAN,1999,5.53079986572266
CEB,1999,4.57943487167358
CHE,1999,4.74921989440918
CHI,1999,
CHL,1999,3.72921991348267
CHN,1999,1.88803994655609
CIV,1999,2.68529009819031
CMR,1999,2.830434080213309
COL,1999,4.44080018997192
COM,1999,2.76665872335434
CPV,1999,6.80168008804321
CRI,1999,5.39436006546021
CSS,1999,2.75611996650696
CUB,1999,6.75523996353149
CUW,1999,6.500905922480993
CYM,1999,2.115682721138
CYP,1999,4.7720799446106
CZE,1999,3.66753005981445
DEU,1999,4.701914000511169
DJI,1999,7.62947988510132
DMA,1999,4.02858018875122
DNK,1999,7.93115997314453
DOM,1999,2.3878883957862858
DZA,1999,6.453123982747396
EAP,1999,3.3760655295281197
EAR,1999,3.98547506332398
EAS,1999,3.5566312562335614
ECA,1999,3.61807990074158
ECS,1999,4.38371992111206
ECU,1999,1.54734003543854
EMU,1999,4.51084995269775
ERI,1999,5.26281023025513
ESP,1999,4.2604398727417
EST,1999,6.65249013900757
ETH,1999,4.025005531311035
EUU,1999,4.57943487167358
FCS,1999,3.267714056101714
FIN,1999,5.86992979049683
FJI,1999,5.16864013671875
FRA,1999,4.839316673767873
FRO,1999,8.036677181720735
GAB,1999,3.08122992515564
GBR,1999,3.98918008804321
GEO,1999,2.15512990951538
GHA,1999,4.11037015914917
GIB,1999,
GIN,1999,2.36141991615295
GNB,1999,5.24617004394531
GNQ,1999,2.18797993659973
GRC,1999,3.02772998809814
GRD,1999,3.7229249477386475
GRL,1999,11.730675458908074
GTM,1999,2.6140831763094132
GUM,1999,
GUY,1999,8.56105995178223
HIC,1999,4.56723022460938
HND,1999,4.8237898126244545
HPC,1999,2.68529009819031
HRV,1999,4.313751893884994
HTI,1999,1.3711642898046053
HUN,1999,4.56704998016357
IBD,1999,4.22040987014771
IBT,1999,3.72921991348267
IDA,1999,2.73165500164032
IDB,1999,4.051367120309308
IDN,1999,2.654844796657563
IDX,1999,2.73165500164032
IMN,1999,
IND,1999,4.41539001464844
INX,1999,
IRL,1999,4.13379001617432
IRQ,1999,3.8064679622650117
ISL,1999,6.43401002883911
ISR,1999,6.42038011550903
ITA,1999,4.51084995269775
JAM,1999,5.026653936034755
JOR,1999,4.94416999816895
JPN,1999,3.37812995910645
KAZ,1999,3.89257001876831
KEN,1999,5.32323980331421
KGZ,1999,4.0852198600769
KHM,1999,1.9019475976626086
KIR,1999,10.8710098266602
KNA,1999,3.32266998291016
KWT,1999,4.616534207996568
LAC,1999,3.80062007904053
LAO,1999,2.371378789777341
LBN,1999,2.206172611402429
LBR,1999,2.197291483481725
LBY,1999,2.26416993141174
LCA,1999,5.44994020462036
LCN,1999,3.7649199962616
LDC,1999,2.56853008270264
LIC,1999,2.77801990509033
LIE,1999,2.2454799811045336
LKA,1999,2.4790929450708283
LMC,1999,3.6508073627948763
LMY,1999,3.70934998989105
LSO,1999,12.4993495941162
LTE,1999,4.13379001617432
LTU,1999,4.869863043660704
LUX,1999,3.8574892705486667
LVA,1999,5.53938007354736
MAF,1999,
MAR,1999,5.14016008377075
MCO,1999,1.19527995586395
MDA,1999,4.6625599861145
MDG,1999,2.40500998497009
MDV,1999,4.275670892313907
MEA,1999,4.51933732357892
MEX,1999,3.53536009788513
MHL,1999,13.7318296432495
MIC,1999,3.9397599697113
MKD,1999,4.294133345286052
MLI,1999,2.23183989524841
MLT,1999,4.622511085711028
MMR,1999,1.96425821500666
MNA,1999,4.42382968796624
MNE,1999,
MNG,1999,5.14565992355347
MNP,1999,
MOZ,1999,2.77801990509033
MRT,1999,1.72203004360199
MUS,1999,3.9397599697113
MWI,1999,4.99490976333618
MYS,1999,5.68678998947144
NAC,1999,5.53079986572266
NAM,1999,7.13076019287109
NCL,1999,
NER,1999,2.56853008270264
NGA,1999,1.3989874422550204
NIC,1999,2.92365002632141
NLD,1999,4.50699996948242
NOR,1999,6.96647977828979
NPL,1999,2.89331007003784
NRU,1999,5.764732095930311
NZL,1999,6.6362099647522
OED,1999,4.56704998016357
OMN,1999,4.03593015670776
OSS,1999,5.16856002807617
PAK,1999,2.61149001121521
PAN,1999,4.56723022460938
PER,1999,3.44133996963501
PHL,1999,2.7664349325771984
PLW,1999,6.9958113670349125
PNG,1999,3.2507299979527784
POL,1999,4.59181976318359
PRE,1999,2.56853008270264
PRI,1999,5.548230662065394
PRT,1999,5.0468602180481
PRY,1999,4.23087978363037
PSE,1999,5.106291234493258
PSS,1999,
PST,1999,4.74921989440918
PYF,1999,
QAT,1999,4.34530019760132
ROU,1999,3.422151359644803
RUS,1999,3.8535382496683215
RWA,1999,3.86057996749878
SAS,1999,2.75240004062652
SAU,1999,7.07226991653442
SDN,1999,1.4420828478676928
SEN,1999,2.45981001853943
SGP,1999,2.9587511751386852
SLB,1999,8.577741819269512
SLE,1999,4.053601457959129
SLV,1999,2.56260991096497
SMR,1999,3.230164676904679
SOM,1999,0.6180270463228228
SRB,1999,4.010269145170848
SSA,1999,3.22785997390747
SSD,1999,1.2458063562711088
SSF,1999,3.22785997390747
SST,1999,5.09095001220703
STP,1999,5.561155269020484
SUR,1999,5.565956751505535
SVK,1999,4.1072998046875
SVN,1999,5.340570972079322
SWE,1999,6.84873008728027
SWZ,1999,5.09095001220703
SXM,1999,
SYC,1999,5.26100015640259
SYR,1999,4.974697599411011
TCA,1999,3.4598347504933664
TCD,1999,3.22785997390747
TEA,1999,3.3760655295281197
TEC,1999,3.75532495975494
TGO,1999,4.18571996688843
THA,1999,4.83267021179199
TJK,1999,2.07651996612549
TKM,1999,3.0849499702453604
TLA,1999,3.72921991348267
TLS,1999,7.227230035341703
TMN,1999,4.254747486114502
TON,1999,5.38055992126465
TSA,1999,2.75240004062652
TSS,1999,3.22785997390747
TTO,1999,2.75611996650696
TUN,1999,6.27098989486694
TUR,1999,2.88099002838135
TUV,1999,5.642505049705505
TZA,1999,3.4221517728722612
UGA,1999,2.5854131229992565
UKR,1999,3.61807990074158
UMC,1999,4.07595002651215
URY,1999,3.207549899816513
USA,1999,5.701594135978004
UZB,1999,5.77790403366089
VCT,1999,5.75268983840942
 RB,1999,4.090330020241114
VGB,1999,4.260085013177662
VIR,1999,
VNM,1999,4.654999769650975
VUT,1999,6.1626501083374
WLD,1999,4.11037015914917
WSM,1999,4.0162501335144
XKX,1999,
ZAF,1999,5.29117012023926
ZMB,1999,1.77495002746582
ZWE,1999,9.083271551132198
ABW,2000,4.71468019485474
AFE,2000,3.76910996437073
AFG,2000,2.6923037171363844
AFW,2000,2.5650200843811
AGO,2000,2.60753011703491
ALB,2000,3.4301700592041
AND,2000,2.7491344544622627
ARB,2000,3.8948111454645793
ARE,2000,2.0256467103958142
ARG,2000,4.58030986785889
ARM,2000,2.77273011207581
ASM,2000,14.7170495986938
ATG,2000,2.841239103904137
AUS,2000,4.88731002807617
AUT,2000,5.58880996704102
AZE,2000,3.85399007797241
BDI,2000,2.64547991752625
BEL,2000,5.67661085622064
BEN,2000,2.11366009712219
BFA,2000,3.5355524718761435
BGD,2000,2.12508010864258
BGR,2000,3.831792206599795
BHR,2000,2.681779980659485
BIH,2000,
BLR,2000,6.19661998748779
BLZ,2000,5.02842998504639
BMU,2000,2.321641927957535
BOL,2000,8.316376772793857
BRA,2000,3.94893002510071
BRB,2000,4.71585988998413
BRN,2000,3.70590996742249
BTN,2000,5.78675985336304
BWA,2000,6.3450733290778265
CAF,2000,1.61265003681183
CAN,2000,5.42331981658936
CEB,2000,4.86840009689331
CHE,2000,4.64836978912354
CHI,2000,
CHL,2000,3.77583003044128
CHN,2000,2.4853317156070616
CIV,2000,2.40031003952026
CMR,2000,1.70284998416901
COL,2000,3.5112099647522
COM,2000,2.76665872335434
CPV,2000,5.80948295091328
CRI,2000,4.66695022583008
CSS,2000,3.86956000328064
CUB,2000,7.70481014251709
CUW,2000,6.500905922480993
CYM,2000,2.115682721138
CYP,2000,4.98954010009766
CZE,2000,3.64034008979797
DEU,2000,4.701914000511169
DJI,2000,9.65999984741211
DMA,2000,4.867326521873475
DNK,2000,8.08434009552002
DOM,2000,1.88829004764557
DZA,2000,6.453123982747396
EAP,2000,4.20893001556396
EAR,2000,3.82709002494812
EAS,2000,3.5566312562335614
ECA,2000,3.34339499473572
ECS,2000,4.14915490150451
ECU,2000,1.15093004703522
EMU,2000,4.58512020111084
ERI,2000,3.481281518936158
ESP,2000,4.16604995727539
EST,2000,5.33945989608765
ETH,2000,3.98310995101929
EUU,2000,4.86840009689331
FCS,2000,3.267714056101714
FIN,2000,5.70930004119873
FJI,2000,5.87773990631104
FRA,2000,4.839316673767873
FRO,2000,8.036677181720735
GAB,2000,3.82709002494812
GBR,2000,4.0231499671936
GEO,2000,2.18105006217957
GHA,2000,4.704415333271027
GIB,2000,
GIN,2000,2.59340000152588
GNB,2000,2.491043339172999
GNQ,2000,2.18797993659973
GRC,2000,3.23019003868103
GRD,2000,3.7229249477386475
GRL,2000,11.730675458908074
GTM,2000,2.6140831763094132
GUM,2000,
GUY,2000,8.48414993286133
HIC,2000,4.64836978912354
HND,2000,4.8237898126244545
HPC,2000,2.5650200843811
HRV,2000,4.313751893884994
HTI,2000,1.3711642898046053
HUN,2000,4.86840009689331
IBD,2000,3.90146005153656
IBT,2000,3.25661993026733
IDA,2000,2.5650200843811
IDB,2000,4.051367120309308
IDN,2000,2.654844796657563
IDX,2000,2.57921004295349
IMN,2000,
IND,2000,4.32479000091553
INX,2000,
IRL,2000,4.13225984573364
IRQ,2000,3.8064679622650117
ISL,2000,6.4314398765564
ISR,2000,6.11282014846802
ITA,2000,4.29107999801636
JAM,2000,4.98346996307373
JOR,2000,4.038012353997482
JPN,2000,3.46011996269226
KAZ,2000,3.25661993026733
KEN,2000,5.1867299079895
KGZ,2000,3.50838994979858
KHM,2000,1.66681003570557
KIR,2000,11.1858701705933
KNA,2000,4.74038982391357
KWT,2000,4.616534207996568
LAC,2000,3.94893002510071
LAO,2000,1.50369000434875
LBN,2000,2.206172611402429
LBR,2000,2.197291483481725
LBY,2000,2.26416993141174
LCA,2000,4.2322152593861455
LCN,2000,3.77583003044128
LDC,2000,2.59340000152588
LIC,2000,2.64547991752625
LIE,2000,2.2454799811045336
LKA,2000,2.4790929450708283
LMC,2000,2.9751501083374
LMY,2000,3.34339499473572
LSO,2000,10.0915498733521
LTE,2000,3.85399007797241
LTU,2000,4.869863043660704
LUX,2000,3.8574892705486667
LVA,2000,5.27427005767822
MAF,2000,
MAR,2000,5.34630499464093
MCO,2000,1.25536000728607
MDA,2000,4.48639011383057
MDG,2000,2.4386899471283
MDV,2000,4.275670892313907
MEA,2000,4.51933732357892
MEX,2000,3.99243998527527
MHL,2000,15.927850723266609
MIC,2000,3.5112099647522
MKD,2000,4.294133345286052
MLI,2000,2.97156000137329
MLT,2000,4.622511085711028
MMR,2000,1.96425821500666
MNA,2000,4.42382968796624
MNE,2000,
MNG,2000,5.55037021636963
MNP,2000,
MOZ,2000,5.12108937650919
MRT,2000,2.1190686941146852
MUS,2000,3.76910996437073
MWI,2000,5.24797010421753
MYS,2000,5.9716100692749
NAC,2000,5.42331981658936
NAM,2000,6.901780128479
NCL,2000,
NER,2000,2.5650200843811
NGA,2000,1.3989874422550204
NIC,2000,3.00160002708435
NLD,2000,4.58512020111084
NOR,2000,6.46726989746094
NPL,2000,2.9751501083374
NRU,2000,5.764732095930311
NZL,2000,5.561243917883896
OED,2000,4.65766000747681
OMN,2000,3.20023989677429
OSS,2000,5.33945989608765
PAK,2000,1.83782005310059
PAN,2000,4.75968980789185
PER,2000,3.22802996635437
PHL,2000,3.16440010070801
PLW,2000,8.01797962188721
PNG,2000,3.2507299979527784
POL,2000,4.9839301109314
PRE,2000,2.51418507099152
PRI,2000,5.548230662065394
PRT,2000,5.16384983062744
PRY,2000,4.2302098274231
PSE,2000,5.106291234493258
PSS,2000,
PST,2000,4.86840009689331
PYF,2000,
QAT,2000,3.72598004341125
ROU,2000,2.86862993240356
RUS,2000,2.93979001045227
RWA,2000,3.43635988235474
SAS,2000,2.55011510848999
SAU,2000,5.90982007980347
SDN,2000,1.01217997074127
SEN,2000,2.46335005760193
SGP,2000,3.32130002975464
SLB,2000,8.577741819269512
SLE,2000,4.94936990737915
SLV,2000,2.83868002891541
SMR,2000,3.230164676904679
SOM,2000,0.6180270463228228
SRB,2000,4.010269145170848
SSA,2000,2.64609491825104
SSD,2000,1.2458063562711088
SSF,2000,2.64609491825104
SST,2000,4.98346996307373
STP,2000,5.561155269020484
SUR,2000,5.565956751505535
SVK,2000,3.86468005180359
SVN,2000,5.340570972079322
SWE,2000,6.740149974823
SWZ,2000,5.50848007202148
SXM,2000,
SYC,2000,5.627166366577148
SYR,2000,4.974697599411011
TCA,2000,4.71883010864258
TCD,2000,2.64670991897583
TEA,2000,4.20893001556396
TEC,2000,3.34339499473572
TGO,2000,3.92090010643005
THA,2000,5.25345993041992
TJK,2000,2.32871007919312
TKM,2000,3.0849499702453604
TLA,2000,3.64351999759674
TLS,2000,7.227230035341703
TMN,2000,4.254747486114502
TON,2000,4.87807989120483
TSA,2000,2.55011510848999
TSS,2000,2.64609491825104
TTO,2000,2.75565004348755
TUN,2000,6.20196008682251
TUR,2000,2.51688003540039
TUV,2000,5.642505049705505
TZA,2000,3.4221517728722612
UGA,2000,2.461669921875
UKR,2000,4.02293014526367
UMC,2000,3.90146005153656
URY,2000,2.42254996299744
USA,2000,5.701594135978004
UZB,2000,5.77790403366089
VCT,2000,7.91378021240234
 RB,2000,4.090330020241114
VGB,2000,4.260085013177662
VIR,2000,
VNM,2000,4.654999769650975
VUT,2000,7.0036301612854
WLD,2000,3.85399007797241
WSM,2000,3.58293008804321
XKX,2000,
ZAF,2000,4.90881013870239
ZMB,2000,1.78819000720978
ZWE,2000,9.083271551132198
ABW,2001,4.73986005783081
AFE,2001,4.57257986068725
AFG,2001,2.6923037171363844
AFW,2001,2.42614006996155
AGO,2001,3.1170866830008372
ALB,2001,3.45869994163513
AND,2001,2.7491344544622627
ARB,2001,3.8948111454645793
ARE,2001,2.0256467103958142
ARG,2001,4.833740234375
ARM,2001,2.46943998336792
ASM,2001,14.7170495986938
ATG,2001,2.841239103904137
AUS,2001,5.1725976326886345
AUT,2001,5.57547998428345
AZE,2001,3.50342011451721
BDI,2001,2.90390992164612
BEL,2001,5.67661085622064
BEN,2001,2.36509990692139
BFA,2001,3.5355524718761435
BGD,2001,2.17193007469177
BGR,2001,3.38423991203308
BHR,2001,2.681779980659485
BIH,2001,
BLR,2001,5.190407853377493
BLZ,2001,5.79692983627319
BMU,2001,2.321641927957535
BOL,2001,8.316376772793857
BRA,2001,3.84468007087708
BRB,2001,6.05536985397339
BRN,2001,3.7034059409742013
BTN,2001,5.91572999954224
BWA,2001,6.3450733290778265
CAF,2001,1.8208500009316662
CAN,2001,4.95303010940552
CEB,2001,5.0797348022461
CHE,2001,4.81137990951538
CHI,2001,
CHL,2001,3.8241936248891504
CHN,2001,2.4853317156070616
CIV,2001,2.44477009773254
CMR,2001,2.29733991622925
COL,2001,3.70867991447449
COM,2001,2.76665872335434
CPV,2001,5.80948295091328
CRI,2001,4.83202981948853
CSS,2001,4.22316002845765
CUB,2001,8.3580904006958
CUW,2001,6.500905922480993
CYM,2001,2.115682721138
CYP,2001,5.11552000045776
CZE,2001,3.73283004760742
DEU,2001,4.701914000511169
DJI,2001,7.80542993545532
DMA,2001,4.867326521873475
DNK,2001,8.21545028686523
DOM,2001,1.96782994270325
DZA,2001,6.453123982747396
EAP,2001,2.69233500957489
EAR,2001,4.08877992630005
EAS,2001,3.47165501117706
ECA,2001,3.38423991203308
ECS,2001,4.52568006515503
ECU,2001,3.8537078577539194
EMU,2001,5.22845983505249
ERI,2001,4.04716014862061
ESP,2001,4.1112699508667
EST,2001,5.22845983505249
ETH,2001,3.7002899646759
EUU,2001,5.0797348022461
FCS,2001,3.267714056101714
FIN,2001,5.84025001525879
FJI,2001,5.6431097984314
FRA,2001,4.839316673767873
FRO,2001,8.036677181720735
GAB,2001,3.0491166909535723
GBR,2001,4.10855007171631
GEO,2001,2.13750004768372
GHA,2001,5.35444021224976
GIB,2001,
GIN,2001,2.08190989494324
GNB,2001,2.491043339172999
GNQ,2001,2.18797993659973
GRC,2001,3.36457991600037
GRD,2001,3.7229249477386475
GRL,2001,11.730675458908074
GTM,2001,2.6140831763094132
GUM,2001,
GUY,2001,8.39729976654053
HIC,2001,4.87119483947754
HND,2001,4.8237898126244545
HPC,2001,2.65844988822937
HRV,2001,4.313751893884994
HTI,2001,1.3711642898046053
HUN,2001,4.9310097694397
IBD,2001,3.77112495899201
IBT,2001,3.45869994163513
IDA,2001,2.707200050354
IDB,2001,4.051367120309308
IDN,2001,2.46003007888794
IDX,2001,2.707200050354
IMN,2001,
IND,2001,3.8450126271498837
INX,2001,
IRL,2001,4.08749008178711
IRQ,2001,3.8064679622650117
ISL,2001,6.70592021942139
ISR,2001,6.3739800453186
ITA,2001,4.65009021759033
JAM,2001,5.38103008270264
JOR,2001,4.038012353997482
JPN,2001,3.40082001686096
KAZ,2001,3.230060152385546
KEN,2001,5.20621013641357
KGZ,2001,3.85418009757996
KHM,2001,1.72221994400024
KIR,2001,11.9881200790405
KNA,2001,4.42154979705811
KWT,2001,6.5858302116394
LAC,2001,4.04286015033722
LAO,2001,1.9902800321579
LBN,2001,2.84148001670837
LBR,2001,2.197291483481725
LBY,2001,2.26416993141174
LCA,2001,5.70733022689819
LCN,2001,3.84468007087708
LDC,2001,2.68282496929169
LIC,2001,3.43271994590759
LIE,2001,2.2454799811045336
LKA,2001,2.4790929450708283
LMC,2001,3.6508073627948763
LMY,2001,3.50342011451721
LSO,2001,9.36505031585693
LTE,2001,3.89494001865387
LTU,2001,5.84758996963501
LUX,2001,3.53973007202148
LVA,2001,5.44695997238159
MAF,2001,
MAR,2001,5.34630499464093
MCO,2001,1.231286845709148
MDA,2001,4.84684991836548
MDG,2001,2.707200050354
MDV,2001,4.275670892313907
MEA,2001,6.20184993743896
MEX,2001,4.24104022979736
MHL,2001,15.927850723266609
MIC,2001,3.6059000492096
MKD,2001,4.294133345286052
MLI,2001,2.65844988822937
MLT,2001,4.622511085711028
MMR,2001,1.96425821500666
MNA,2001,4.42382968796624
MNE,2001,
MNG,2001,5.663232966473228
MNP,2001,
MOZ,2001,5.12108937650919
MRT,2001,2.10683989524841
MUS,2001,3.11486005783081
MWI,2001,4.50897979736328
MYS,2001,7.48446989059448
NAC,2001,4.95303010940552
NAM,2001,6.88886976242065
NCL,2001,
NER,2001,2.27981996536255
NGA,2001,1.3989874422550204
NIC,2001,3.6415728500911166
NLD,2001,4.69964981079102
NOR,2001,6.83062982559204
NPL,2001,3.70837998390198
NRU,2001,5.764732095930311
NZL,2001,6.56049013137817
OED,2001,4.9310097694397
OMN,2001,4.02031993865967
OSS,2001,5.03334999084472
PAK,2001,2.352571912433791
PAN,2001,4.10587978363037
PER,2001,3.03712010383606
PHL,2001,2.92463994026184
PLW,2001,7.707200050354
PNG,2001,3.2507299979527784
POL,2001,5.31902980804443
PRE,2001,2.47150993347168
PRI,2001,5.548230662065394
PRT,2001,5.33713006973267
PRY,2001,3.83357000350952
PSE,2001,5.106291234493258
PSS,2001,
PST,2001,4.87119483947754
PYF,2001,
QAT,2001,3.20019006729126
ROU,2001,3.26628994941711
RUS,2001,3.10601997375488
RWA,2001,4.82785987854004
SAS,2001,2.61125477211816
SAU,2001,7.71887016296387
SDN,2001,1.4420828478676928
SEN,2001,2.47150993347168
SGP,2001,3.54249000549316
SLB,2001,8.577741819269512
SLE,2001,3.43271994590759
SLV,2001,3.4743476564233955
SMR,2001,3.230164676904679
SOM,2001,0.6180270463228228
SRB,2001,4.010269145170848
SSA,2001,3.11486005783081
SSD,2001,1.2458063562711088
SSF,2001,3.11486005783081
SST,2001,5.03334999084472
STP,2001,5.561155269020484
SUR,2001,5.565956751505535
SVK,2001,3.93569993972778
SVN,2001,5.7568302154541
SWE,2001,6.61764001846313
SWZ,2001,4.83824014663696
SXM,2001,
SYC,2001,5.627166366577148
SYR,2001,4.54640007019043
TCA,2001,4.84300994873047
TCD,2001,2.42614006996155
TEA,2001,2.69233500957489
TEC,2001,3.38423991203308
TGO,2001,3.76704001426697
THA,2001,4.81787014007568
TJK,2001,2.37659001350403
TKM,2001,3.0849499702453604
TLA,2001,3.8391250371933
TLS,2001,7.227230035341703
TMN,2001,4.254747486114502
TON,2001,4.47756004333496
TSA,2001,2.61125477211816
